Gender,Age,Height,Weight,NOC,Year,Season,Host_City,Events,Medal
Female,22,183,,CHN,2024,Summer,Paris,Athletics Women's Hammer Throw,Bronze 
Female,24,179,,CHN,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,23,190,,CHN,2024,Summer,Paris,Athletics Men's Hammer Throw,
Male,32,170,,CHN,2024,Summer,Paris,Athletics Men's Marathon,
Female,28,162,,CHN,2024,Summer,Paris,Athletics Women's Marathon,
Female,28,160,,CHN,2024,Summer,Paris,Athletics Women's 3000m Steeplechase,
Female,16,,,JPN,2024,Summer,Paris,"Artistic Gymnastics 'Women', Women's All-Around, Women's Balance Beam, Women's Floor Exercise, Women's Uneven Bars, Women's Vault, Women's Team",
Male,26,,,JPN,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team",Gold 
Male,21,,,JPN,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team",Gold 
Male,21,,,JPN,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's All-Around, Men's Floor Exercise, Men's Horizontal Bar, Men's Parallel Bars, Men's Pommel Horse, Men's Rings, Men's Vault, Men's Team",Bronze 
Female,27,,,TJK,2024,Summer,Paris,Taekwondo 'Women +67kg',
Female,21,,,CZE,2024,Summer,Paris,"Shooting '10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team'",
Male,42,,,CZE,2024,Summer,Paris,Shooting 'Trap Men',
Male,29,,,CZE,2024,Summer,Paris,Shooting '50m Rifle 3 Positions Men',
Male,41,,,CZE,2024,Summer,Paris,Shooting '25m Rapid Fire Pistol Men',
Male,23,,,CZE,2024,Summer,Paris,"Shooting '10m Air Rifle Men', '50m Rifle 3 Positions Men', '10m Air Rifle Mixed Team'",
Male,24,,,CZE,2024,Summer,Paris,"Shooting '10m Air Pistol Men', '25m Rapid Fire Pistol Men'",
Male,27,,,CZE,2024,Summer,Paris,Shooting '10m Air Rifle Men',
Female,29,,,CZE,2024,Summer,Paris,"Shooting 'Skeet Women', 'Skeet Mixed Team'",
Male,33,,,CZE,2024,Summer,Paris,"Shooting 'Skeet Men', 'Skeet Mixed Team'",
Male,21,,,JPN,2024,Summer,Paris,Trampoline Gymnastics 'Men',
Female,25,,,JPN,2024,Summer,Paris,Trampoline Gymnastics 'Women',
Male,24,,,AIN,2024,Summer,Paris,Taekwondo 'Men -58kg',
Male,25,,,THA,2024,Summer,Paris,Cycling Road Men's Road Race,
Female,29,,,THA,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Male,29,184,,JPN,2024,Summer,Paris,Athletics Men's High Jump,
Male,26,170,,JPN,2024,Summer,Paris,Athletics Men's Marathon,
Male,27,167,,JPN,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,
Male,33,182,,JPN,2024,Summer,Paris,Athletics Men's Javelin Throw,
Female,25,159,,JPN,2024,Summer,Paris,Athletics Women's 20km Race Walk,
Female,29,166,,JPN,2024,Summer,Paris,Athletics Women's 100m Hurdles,
Female,27,160,,JPN,2024,Summer,Paris,"Athletics Women's 10,000m",
Female,24,161,,JPN,2024,Summer,Paris,Athletics Women's 1500m,
Male,24,172,,JPN,2024,Summer,Paris,Athletics Men's 20km Race Walk,
Male,25,183,,JPN,2024,Summer,Paris,Athletics Men's Long Jump,
Female,28,169,,JPN,2024,Summer,Paris,Athletics Women's Long Jump,
Male,29,172,,JPN,2024,Summer,Paris,"Athletics Men's 100m, Men's 4 x 100m Relay",
Male,33,186,,JPN,2024,Summer,Paris,Athletics Men's 200m,
Male,24,175,,JPN,2024,Summer,Paris,Athletics Men's 110m Hurdles,
Female,25,164,,JPN,2024,Summer,Paris,Athletics Women's 5000m,
Male,26,174,,JPN,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,
Male,26,178,,JPN,2024,Summer,Paris,Athletics 'Marathon Race Walk Relay Mixed',
Male,29,176,,JPN,2024,Summer,Paris,Athletics Men's 4 x 100m Relay,
Female,26,176,,JPN,2024,Summer,Paris,Athletics Women's Javelin Throw,Gold 
Male,26,,,CHN,2024,Summer,Paris,Wrestling Men's Greco-Roman 60kg,Silver 
Male,28,,,CHN,2024,Summer,Paris,Wrestling Men's Greco-Roman 87kg,
Male,26,,,CHN,2024,Summer,Paris,Wrestling Men's Greco-Roman 130kg,Bronze 
Male,26,,,CHN,2024,Summer,Paris,Wrestling Men's Freestyle 57kg,
Male,21,,,CHN,2024,Summer,Paris,Wrestling Men's Freestyle 74kg,
Male,26,,,CHN,2024,Summer,Paris,Wrestling Men's Freestyle 97kg,
Male,36,,,CHN,2024,Summer,Paris,Wrestling Men's Freestyle 125kg,
Female,25,,,CHN,2024,Summer,Paris,Wrestling Women's Freestyle 50kg,Bronze 
Female,28,,,CHN,2024,Summer,Paris,Wrestling Women's Freestyle 53kg,Bronze 
Female,21,,,CHN,2024,Summer,Paris,Wrestling Women's Freestyle 57kg,Bronze 
Female,31,,,CHN,2024,Summer,Paris,Wrestling Women's Freestyle 68kg,
Female,29,,,CHN,2024,Summer,Paris,Wrestling Women's Freestyle 76kg,
Female,36,155,,ZIM,2024,Summer,Paris,Athletics Women's Marathon,
Female,22,,,CHN,2024,Summer,Paris,Triathlon Women's Individual,
Male,36,,,ZIM,2024,Summer,Paris,Athletics Men's Marathon,
Male,28,187,,GER,2024,Summer,Paris,Athletics Men's 400m Hurdles,
Male,25,190,,GER,2024,Summer,Paris,"Athletics Men's 400m Hurdles, Men's 4 x 400m Relay",
Male,27,176,,GER,2024,Summer,Paris,Athletics Men's 4 x 100m Relay,
Male,25,189,,GER,2024,Summer,Paris,"Athletics Men's 400m, Men's 4 x 400m Relay, '4 x 400m Relay Mixed'",
Female,30,182,,GER,2024,Summer,Paris,Athletics Women's 4 x 100m Relay,Bronze 
Female,27,179,,GER,2024,Summer,Paris,"Athletics Women's 4 x 400m Relay, '4 x 400m Relay Mixed'",
Male,27,185,,GER,2024,Summer,Paris,Athletics Men's 1500m,
Female,27,168,,GER,2024,Summer,Paris,"Athletics Women's 20km Race Walk, 'Marathon Race Walk Relay Mixed'",
Female,31,170,,GER,2024,Summer,Paris,"Athletics Women's 100m, Women's 4 x 100m Relay",Bronze 
Male,25,187,,GER,2024,Summer,Paris,"Athletics Men's 100m, Men's 200m, Men's 4 x 100m Relay",
Male,28,186,,GER,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,29,177,,GER,2024,Summer,Paris,Athletics 'Marathon Race Walk Relay Mixed',
Male,22,186,,GER,2024,Summer,Paris,Athletics Men's Hammer Throw,
Female,30,186,,GER,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,26,204,,GER,2024,Summer,Paris,Athletics Men's Discus Throw,
Male,26,190,,GER,2024,Summer,Paris,Athletics Men's Decathlon,
Female,27,182,,GER,2024,Summer,Paris,Athletics Women's Shot Put,
Female,31,172,,GER,2024,Summer,Paris,Athletics Women's 5000m,
Male,30,188,,GER,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,
Female,25,169,,GER,2024,Summer,Paris,Athletics Women's 800m,
Male,26,176,,GER,2024,Summer,Paris,Athletics Men's 20km Race Walk,
Female,32,167,,GER,2024,Summer,Paris,Athletics Women's 3000m Steeplechase,
Female,28,172,,GER,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,
Male,36,191,,GER,2024,Summer,Paris,"Athletics Men's 20km Race Walk, 'Marathon Race Walk Relay Mixed'",
Male,25,194,,GER,2024,Summer,Paris,Athletics Men's Pole Vault,
Female,30,171,,GER,2024,Summer,Paris,Athletics Women's Long Jump,Silver 
Male,24,201,,GER,2024,Summer,Paris,Athletics Men's Decathlon,Silver 
Female,26,185,,GER,2024,Summer,Paris,Athletics Women's Shot Put,Gold 
Female,30,190,,GER,2024,Summer,Paris,Athletics Women's High Jump,
Male,29,181,,GER,2024,Summer,Paris,Athletics Men's Marathon,
Male,29,198,,GER,2024,Summer,Paris,Athletics Men's High Jump,
Female,31,191,,GER,2024,Summer,Paris,Athletics Women's Discus Throw,
Male,26,200,,GER,2024,Summer,Paris,"Athletics Men's 4 x 400m Relay, '4 x 400m Relay Mixed'",
Female,33,178,,GER,2024,Summer,Paris,Athletics Women's Heptathlon,
Male,25,183,,GER,2024,Summer,Paris,Athletics Men's 3000m Steeplechase,
Male,30,190,,GER,2024,Summer,Paris,Athletics Men's Javelin Throw,
Female,25,169,,GER,2024,Summer,Paris,Athletics Women's 1500m,
Male,24,175,,GER,2024,Summer,Paris,"Athletics Men's 4 x 100m Relay, '4 x 400m Relay Mixed'",
Female,32,170,,GER,2024,Summer,Paris,Athletics Women's Marathon,
Female,23,176,,GER,2024,Summer,Paris,Athletics '4 x 400m Relay Mixed',
Female,22,175,,GER,2024,Summer,Paris,Athletics Women's Long Jump,
Female,29,165,,GER,2024,Summer,Paris,Athletics Women's 400m Hurdles,
Male,22,194,,GER,2024,Summer,Paris,Athletics Men's Long Jump,
Male,24,190,,GER,2024,Summer,Paris,"Athletics Men's 100m, Men's 4 x 100m Relay",
Male,21,193,,GER,2024,Summer,Paris,Athletics Men's 110m Hurdles,
Female,31,169,,GER,2024,Summer,Paris,Athletics Women's Pole Vault,
Female,32,164,,HUN,2024,Summer,Paris,Athletics Women's 100m Hurdles,
Female,25,174,,HUN,2024,Summer,Paris,Athletics Women's Pole Vault,
Female,19,,,CHN,2024,Summer,Paris,Cycling BMX Freestyle Women's Park,Gold 
Female,20,,,CHN,2024,Summer,Paris,Cycling BMX Freestyle Women's Park,
Male,26,,,CHN,2024,Summer,Paris,Cycling Road Men's Road Race,
Female,23,,,CHN,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Female,31,172,,HUN,2024,Summer,Paris,Athletics Women's Heptathlon,
Female,39,155,,HUN,2024,Summer,Paris,Athletics Women's 20km Race Walk,
Female,27,,,CHN,2024,Summer,Paris,"Cycling Track Women's Sprint, Women's Team Sprint",
Female,25,,,CHN,2024,Summer,Paris,"Cycling Track Women's Keirin, Women's Team Sprint",
Female,19,,,CHN,2024,Summer,Paris,"Cycling Track Women's Keirin, Women's Sprint, Women's Team Sprint",
Female,20,,,CHN,2024,Summer,Paris,Cycling Track Women's Team Sprint,
Male,25,,,CHN,2024,Summer,Paris,"Cycling Track Men's Keirin, Men's Sprint, Men's Team Sprint",
Male,29,,,CHN,2024,Summer,Paris,Cycling Track Men's Team Sprint,
Female,30,,,CHN,2024,Summer,Paris,Cycling Track Women's Omnium,
Male,22,185,,HUN,2024,Summer,Paris,Athletics Men's 400m,
Male,28,,,TUN,2024,Summer,Paris,Rowing Men's Single Sculls,
Female,28,174,,HUN,2024,Summer,Paris,Athletics Women's Hammer Throw,
Male,25,,,MGL,2024,Summer,Paris,Wrestling Men's Freestyle 86kg,
Female,26,,,MGL,2024,Summer,Paris,Wrestling Women's Freestyle 76kg,
Female,20,170,,CHN,2024,Summer,Paris,Athletics Women's Long Jump,
Male,26,182,,CHN,2024,Summer,Paris,Athletics Men's Long Jump,
Male,30,191,,CHN,2024,Summer,Paris,Athletics Men's Triple Jump,
Male,34,188,,CHN,2024,Summer,Paris,Athletics Men's Pole Vault,
Male,23,189,,CHN,2024,Summer,Paris,Athletics Men's High Jump,
Female,26,171,,CHN,2024,Summer,Paris,Athletics Women's Triple Jump,
Female,24,178,,CHN,2024,Summer,Paris,Athletics Women's Pole Vault,
Male,26,,,MGL,2024,Summer,Paris,Wrestling Men's Freestyle 125kg,
Female,25,155,,ZAM,2024,Summer,Paris,Boxing Women's 50kg,
Male,26,184,,HUN,2024,Summer,Paris,Athletics Men's Hammer Throw,
Male,27,174,,TJK,2024,Summer,Paris,Boxing Men's 63.5kg,
Male,24,,,TUN,2024,Summer,Paris,Canoe Sprint Men's Canoe Single 1000m,
Male,19,,,TUN,2024,Summer,Paris,"Canoe Slalom Men's Canoe Single, Men's Kayak Single, Men's Kayak Cross",
Male,26,188,,ITA,2024,Summer,Paris,Volleyball 'Men',
Male,36,,,CRO,2024,Summer,Paris,Rowing Men's Single Sculls,
Female,29,173,,JPN,2024,Summer,Paris,Athletics Women's Triple Jump,
Male,22,192,,JPN,2024,Summer,Paris,"Athletics Men's 400m, Men's 4 x 400m Relay",
Male,21,178,,JPN,2024,Summer,Paris,Athletics Men's 400m Hurdles,
Male,27,175,,JPN,2024,Summer,Paris,"Athletics Men's 10,000m",
Female,29,164,,JPN,2024,Summer,Paris,Athletics Women's Javelin Throw,
Female,25,161,,JPN,2024,Summer,Paris,Athletics Women's Marathon,
Male,26,,,MGL,2024,Summer,Paris,Wrestling Men's Freestyle 65kg,
Female,26,178,,ITA,2024,Summer,Paris,Volleyball 'Women',Gold 
Female,25,153,,JPN,2024,Summer,Paris,"Athletics Women's 1500m, Women's 5000m",
Male,25,181,,JPN,2024,Summer,Paris,"Athletics Men's 200m, Men's 4 x 100m Relay",
Female,34,180,,ITA,2024,Summer,Paris,Beach Volleyball 'Women',
Male,36,203,,ITA,2024,Summer,Paris,Beach Volleyball 'Men',
Male,34,,,EST,2024,Summer,Paris,Weightlifting Men's +102kg,
Female,18,,,EST,2024,Summer,Paris,"Swimming Women's 100m Breaststroke, Women's 200m Breaststroke",
Male,28,185,,CRO,2024,Summer,Paris,Athletics Men's Discus Throw,
Female,35,167,,CRO,2024,Summer,Paris,Athletics Women's Marathon,
Female,34,183,,CRO,2024,Summer,Paris,Athletics Women's Discus Throw,Bronze 
Male,28,187,,CRO,2024,Summer,Paris,Athletics Men's Hammer Throw,
Female,29,169,,CRO,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,30,202,,CRO,2024,Summer,Paris,Athletics Men's Shot Put,
Female,25,190,,CRO,2024,Summer,Paris,Athletics Women's Discus Throw,
Female,23,,,BUL,2024,Summer,Paris,Fencing Women's Sabre Individual,
Male,29,183,,CRO,2024,Summer,Paris,Athletics Men's Long Jump,
Male,25,,,URU,2024,Summer,Paris,Sailing Men's Skiff,
Female,25,,,URU,2024,Summer,Paris,Sailing Women's Dinghy,
Male,25,,,EST,2024,Summer,Paris,"Swimming Men's 200m Butterfly, Men's 400m Freestyle",
Female,25,170,,GUI,2024,Summer,Paris,Athletics Women's 100m,
Male,22,195,,LTU,2024,Summer,Paris,Athletics Men's Discus Throw,Silver 
Male,24,196,,LTU,2024,Summer,Paris,Athletics Men's Discus Throw,
Female,34,,,EST,2024,Summer,Paris,Fencing Women's Épée Individual,
Male,22,175,,ITA,2024,Summer,Paris,Sport Climbing Men's Speed,
Female,20,172,,ITA,2024,Summer,Paris,Sport Climbing Women's Speed,
Female,23,153,,ITA,2024,Summer,Paris,Sport Climbing Women's Boulder & Lead,
Male,28,189,,LTU,2024,Summer,Paris,Athletics Men's Javelin Throw,
Female,24,173,,LTU,2024,Summer,Paris,Athletics Women's 800m,
Female,30,180,,LTU,2024,Summer,Paris,Athletics Women's Discus Throw,
Female,30,173,,LTU,2024,Summer,Paris,Athletics Women's Javelin Throw,
Male,60,,,COL,2024,Summer,Paris,Equestrian 'Jumping Individual',
Female,31,169,,LTU,2024,Summer,Paris,Athletics Women's Triple Jump,
Female,29,175,,LTU,2024,Summer,Paris,Athletics Women's 400m,
Female,32,186,,LTU,2024,Summer,Paris,Athletics Women's High Jump,
Female,26,,,ITA,2024,Summer,Paris,"Cycling Road, Cycling Track Women's Road Race, Women's Madison, Women's Omnium, Women's Team Pursuit",
Female,32,,,ITA,2024,Summer,Paris,Cycling Road Women's Road Race,
Female,24,,,ITA,2024,Summer,Paris,"Cycling Track Women's Madison, Women's Team Pursuit",Gold 
Female,33,,,ITA,2024,Summer,Paris,"Cycling Road Women's Road Race, Women's Individual Time Trial",
Female,25,,,ITA,2024,Summer,Paris,"Cycling Track Women's Omnium, Women's Team Pursuit",
Female,25,,,ITA,2024,Summer,Paris,"Cycling Track Women's Keirin, Women's Team Pursuit, Women's Sprint",
Female,27,,,ITA,2024,Summer,Paris,"Cycling Track Women's Keirin, Women's Sprint",
Male,30,,,ITA,2024,Summer,Paris,Cycling Track Men's Team Pursuit,Bronze 
Male,30,,,ITA,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Omnium, Men's Team Pursuit",Bronze 
Male,30,,,ITA,2024,Summer,Paris,"Cycling Track Men's Madison, Men's Omnium, Men's Team Pursuit",Silver 
Male,35,,,ITA,2024,Summer,Paris,"Cycling Road, Cycling Track Men's Road Race, Men's Madison, Men's Omnium",Silver 
Male,28,,,ITA,2024,Summer,Paris,"Cycling Road, Cycling Track Men's Individual Time Trial, Men's Madison, Men's Team Pursuit",Silver 
Male,28,,,ITA,2024,Summer,Paris,"Cycling Road, Cycling Track Men's Individual Time Trial, Men's Madison, Men's Team Pursuit",Bronze 
Male,33,180,,GBR,2024,Summer,Paris,Golf Men's Individual Stroke Play,Silver 
Female,20,,,ITA,2024,Summer,Paris,Rhythmic Gymnastics 'Individual All-Around',Bronze 
Female,23,,,ITA,2024,Summer,Paris,Rhythmic Gymnastics 'Individual All-Around',
Female,28,,,ITA,2024,Summer,Paris,Rhythmic Gymnastics 'Group All-Around',Bronze 
Female,31,161,,NEP,2024,Summer,Paris,Athletics Women's Marathon,
Female,32,,,LTU,2024,Summer,Paris,Modern Pentathlon Women's Individual,
Female,18,157,,IVB,2024,Summer,Paris,Athletics Women's 200m,
Female,32,,,ITA,2024,Summer,Paris,"Fencing Women's Foil Individual, Women's Foil Team",Silver 
Female,30,,,ITA,2024,Summer,Paris,Fencing Women's Foil Team,Silver 
Male,24,,,ITA,2024,Summer,Paris,"Fencing Men's Foil Individual, Men's Foil Team",Silver 
Male,35,,,ITA,2024,Summer,Paris,Fencing Men's Foil Team,Silver 
Male,23,,,ITA,2024,Summer,Paris,"Fencing Men's Épée Individual, Men's Épée Team",
Female,24,175,,GBR,2024,Summer,Paris,"Athletics Women's 400m, Women's 4 x 400m Relay, '4 x 400m Relay Mixed'",Bronze 
Female,29,165,,GBR,2024,Summer,Paris,"Athletics Women's 100m, Women's 200m, Women's 4 x 100m Relay",Silver 
Male,31,187,,GBR,2024,Summer,Paris,Athletics Men's 5000m,
Female,30,167,,GBR,2024,Summer,Paris,Athletics Women's 3000m Steeplechase,
Female,33,175,,GBR,2024,Summer,Paris,Athletics Women's Pole Vault,
Male,22,190,,GBR,2024,Summer,Paris,Athletics Men's 800m,
Male,27,180,,GBR,2024,Summer,Paris,Athletics Men's Marathon,
Male,20,,,GBR,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,Bronze 
Male,24,188,,GBR,2024,Summer,Paris,Athletics Men's 400m Hurdles,
Male,24,188,,GBR,2024,Summer,Paris,"Athletics Men's 4 x 400m Relay, '4 x 400m Relay Mixed'",Bronze 
Male,25,183,,GBR,2024,Summer,Paris,"Athletics Men's 400m, Men's 4 x 400m Relay",Bronze 
Male,25,178,,GBR,2024,Summer,Paris,Athletics Men's 4 x 100m Relay,
Female,31,158,,GBR,2024,Summer,Paris,Athletics Women's Marathon,
Male,27,188,,GBR,2024,Summer,Paris,Athletics Men's Long Jump,
Male,29,188,,GBR,2024,Summer,Paris,Athletics Men's 1500m,
Female,22,170,,GBR,2024,Summer,Paris,Athletics Women's 800m,Gold 
Male,30,187,,GBR,2024,Summer,Paris,"Athletics Men's 400m, Men's 4 x 400m Relay",Silver 
Male,29,193,,GBR,2024,Summer,Paris,"Athletics Men's 100m, Men's 200m, Men's 4 x 100m Relay",Bronze 
Female,22,178,,GBR,2024,Summer,Paris,Athletics Women's 4 x 100m Relay,Silver 
Female,21,163,,GBR,2024,Summer,Paris,Athletics Women's 4 x 400m Relay,Bronze 
Male,23,173,,GBR,2024,Summer,Paris,"Athletics Men's 100m, Men's 4 x 100m Relay",Bronze 
Male,27,187,,GBR,2024,Summer,Paris,Athletics Men's 1500m,Silver 
Male,35,183,,GBR,2024,Summer,Paris,Athletics Men's 4 x 100m Relay,Bronze 
Female,30,170,,GBR,2024,Summer,Paris,Athletics Women's 400m Hurdles,
Female,27,178,,GBR,2024,Summer,Paris,Athletics Women's High Jump,
Female,27,171,,GBR,2024,Summer,Paris,"Athletics Women's 100m, Women's 4 x 100m Relay",Silver 
Male,31,191,,GBR,2024,Summer,Paris,Athletics Men's Shot Put,
Female,34,175,,GBR,2024,Summer,Paris,"Athletics Women's 10,000m",
Male,25,182,,GBR,2024,Summer,Paris,"Athletics Men's 1500m, Men's 5000m",
Male,25,188,,GBR,2024,Summer,Paris,Athletics Men's 4 x 400m Relay,
Female,31,161,,GBR,2024,Summer,Paris,Athletics Women's 1500m,
Female,28,175,,GBR,2024,Summer,Paris,"Athletics Women's 400m Hurdles, Women's 4 x 400m Relay",Bronze 
Female,25,176,,GBR,2024,Summer,Paris,Athletics Women's Heptathlon,
Female,31,167,,GBR,2024,Summer,Paris,"Athletics Women's 400m, Women's 4 x 400m Relay",Bronze 
Male,25,182,,GBR,2024,Summer,Paris,Athletics Men's 110m Hurdles,
Male,33,198,,GBR,2024,Summer,Paris,Athletics Men's Discus Throw,
Female,26,171,,GBR,2024,Summer,Paris,Athletics Women's 800m,
Male,27,178,,GBR,2024,Summer,Paris,Athletics Men's 20km Race Walk,
Female,31,174,,GBR,2024,Summer,Paris,"Athletics Women's 4 x 400m Relay, '4 x 400m Relay Mixed'",Bronze 
Female,31,157,,GBR,2024,Summer,Paris,"Athletics Women's 200m, Women's 4 x 100m Relay",Silver 
Female,17,,,LTU,2024,Summer,Paris,Breaking 'B-Girls',Silver 
Male,30,,,ITA,2024,Summer,Paris,Fencing Men's Épée Team,
Female,33,,,ITA,2024,Summer,Paris,"Fencing Women's Épée Individual, Women's Épée Team",Gold 
Female,39,,,ITA,2024,Summer,Paris,Fencing Women's Épée Team,Gold 
Male,37,,,ITA,2024,Summer,Paris,"Fencing Men's Sabre Individual, Men's Sabre Team",Bronze 
Male,30,,,ITA,2024,Summer,Paris,"Fencing Men's Sabre Individual, Men's Sabre Team",
Male,22,,,ITA,2024,Summer,Paris,Fencing Men's Sabre Team,
Female,30,,,ITA,2024,Summer,Paris,"Fencing Women's Sabre Individual, Women's Sabre Team",
Female,35,,,ITA,2024,Summer,Paris,Fencing Women's Sabre Team,
Male,39,,,VEN,2024,Summer,Paris,"Fencing Men's Épée Individual, Men's Épée Team",
Male,30,,,LTU,2024,Summer,Paris,Sailing Men's Windsurfing,
Female,32,,,LTU,2024,Summer,Paris,Sailing Women's Dinghy,
Male,30,,,LTU,2024,Summer,Paris,"Artistic Gymnastics 'Men', Men's Horizontal Bar, Men's Parallel Bars",
Male,31,,,CHI,2024,Summer,Paris,Judo 'Men -100 kg',
Male,28,,,VEN,2024,Summer,Paris,Fencing Men's Épée Team,
Female,21,,,LTU,2024,Summer,Paris,Wrestling Women's Freestyle 50kg,
Female,17,,,GRN,2024,Summer,Paris,Swimming Women's 100m Freestyle,
Female,26,,,VEN,2024,Summer,Paris,Fencing Women's Sabre Individual,
Male,34,,,VEN,2024,Summer,Paris,Wrestling Men's Greco-Roman 60kg,
Male,27,,,VEN,2024,Summer,Paris,Wrestling Men's Freestyle 74kg,
Female,33,,,VEN,2024,Summer,Paris,Wrestling Women's Freestyle 53kg,
Female,30,,,VEN,2024,Summer,Paris,Wrestling Women's Freestyle 68kg,
Female,31,,,VEN,2024,Summer,Paris,Judo 'Women -63 kg',
Male,34,,,HAI,2024,Summer,Paris,Judo 'Men -73 kg',
Male,27,,,HKG,2024,Summer,Paris,"Swimming Men's 100m Freestyle, Men's 50m Freestyle",
Female,32,,,HKG,2024,Summer,Paris,"Swimming Women's 4 x 100m Freestyle Relay, Women's 4 x 100m Medley Relay, 'Relay Only Athlete'",
Female,31,,,HKG,2024,Summer,Paris,"Swimming Women's 4 x 100m Freestyle Relay, 'Relay Only Athlete'",
Female,27,,,HKG,2024,Summer,Paris,"Swimming Women's 100m Freestyle, Women's 200m Freestyle, Women's 4 x 100m Medley Relay",Bronze 
Female,18,,,HKG,2024,Summer,Paris,"Swimming Women's 100m Backstroke, Women's 200m Backstroke",
Male,28,178,,HKG,2024,Summer,Paris,Badminton Men's Singles,
Male,29,178,,HKG,2024,Summer,Paris,Badminton 'Mixed Doubles',
Female,21,168,,HKG,2024,Summer,Paris,Badminton Women's Singles,
Female,26,166,,HKG,2024,Summer,Paris,Badminton Women's Doubles,
Female,18,,,TKM,2024,Summer,Paris,Swimming Women's 100m Backstroke,
Male,24,183,,ITA,2024,Summer,Paris,Badminton Men's Singles,
Female,27,,,ITA,2024,Summer,Paris,Breaking 'B-Girls',
Female,22,,,ITA,2024,Summer,Paris,"Judo 'Women -48 kg', 'Mixed Team'",
Female,30,,,ITA,2024,Summer,Paris,"Judo 'Women -52 kg', 'Mixed Team'",
Female,21,,,ITA,2024,Summer,Paris,"Judo 'Women -57 kg', 'Mixed Team'",
Female,26,,,ITA,2024,Summer,Paris,"Judo 'Women -78 kg', 'Mixed Team'",Gold 
